Name,country,population,Oblast,date
Novolugovoje [Novolugovoye],russia,4104,novosibirsk,2010-10-04
Novosibirsk,russia,1473754,novosibirsk,2010-10-04
Ob',russia,25382,novosibirsk,2010-10-04
Oktjabr'skij [Oktyabrsky],russia,1760,novosibirsk,2010-10-04
Ordynskoje [Ordynskoye],russia,10256,novosibirsk,2010-10-04
Posevnaja [Posevnaya],russia,4254,novosibirsk,2010-10-04
Prokudskoje [Prokudskoye],russia,5991,novosibirsk,2010-10-04
Razdol'noje [Razdolnoye],russia,4861,novosibirsk,2010-10-04
Sadovyj [Sadovy],russia,2486,novosibirsk,2010-10-04
Severnoje [Severnoye],russia,5309,novosibirsk,2010-10-04
Sokur,russia,5770,novosibirsk,2010-10-04
Stancionno-Ojašinskij [Stantsionno-Oyashinsky],russia,4575,novosibirsk,2010-10-04
Suzun,russia,15364,novosibirsk,2010-10-04
Tatarsk,russia,24217,novosibirsk,2010-10-04
Togučin [Toguchin],russia,21900,novosibirsk,2010-10-04
Tolmačëvo [Tolmachyovo],russia,4608,novosibirsk,2010-10-04
Ubinskoje [Ubinskoye],russia,5841,novosibirsk,2010-10-04
Ust'-Tarka [Ust-Tarka],russia,3819,novosibirsk,2010-10-04
Vengerovo,russia,7035,novosibirsk,2010-10-04
Verch-Tula [Verkh-Tula],russia,6020,novosibirsk,2010-10-04
Zdvinsk,russia,5602,novosibirsk,2010-10-04
Azovo,russia,5997,omsk,2010-10-04
Bol'šegrivskoje [Bolshegrivskoye],russia,3637,omsk,2010-10-04
Bol'šerečje [Bolsherechye],russia,11271,omsk,2010-10-04
Bol'šije Uki [Bolshiye Uki],russia,4157,omsk,2010-10-04
Čerlak [Cherlak],russia,10980,omsk,2010-10-04
Černolučinskij [Chernoluchinsky],russia,1681,omsk,2010-10-04
Družino [Druzhino],russia,2838,omsk,2010-10-04
Gor'kovskoje [Gorkovskoye],russia,5369,omsk,2010-10-04
Irtyšskij [Irtyshsky],russia,3527,omsk,2010-10-04
Isil'kul' [Isilkul],russia,24482,omsk,2010-10-04
Kalačinsk [Kalachinsk],russia,23556,omsk,2010-10-04
Ključi [Klyuchi],russia,3688,omsk,2010-10-04
Kolosovka,russia,5313,omsk,2010-10-04
Kormilovka,russia,9616,omsk,2010-10-04
Krasnojarka [Krasnoyarka],russia,4902,omsk,2010-10-04
Krasnyj Jar [Krasny Yar],russia,5133,omsk,2010-10-04
Krutinka,russia,7333,omsk,2010-10-04
Ljubinskij [Lyubinsky],russia,10231,omsk,2010-10-04
Luzino,russia,8964,omsk,2010-10-04
Mar'janovka [Maryanovka],russia,8630,omsk,2010-10-04
Moskalenki,russia,9306,omsk,2010-10-04
Muromcevo [Muromtsevo],russia,10776,omsk,2010-10-04
Nazyvajevsk [Nazyvayevsk],russia,11615,omsk,2010-10-04
Nižnjaja Omka [Nizhnyaya Omka],russia,4821,omsk,2010-10-04
Novoomskij [Novoomsky],russia,4946,omsk,2010-10-04
Novovaršavka [Novovarshavka],russia,5890,omsk,2010-10-04
Odesskoje [Odesskoye],russia,6148,omsk,2010-10-04
Okonešnikovo [Okoneshnikovo],russia,5205,omsk,2010-10-04
Omsk,russia,1154116,omsk,2010-10-04
Omskij [Omsky],russia,1628,omsk,2010-10-04
Pavlogradka,russia,7582,omsk,2010-10-04
Poltavka,russia,7042,omsk,2010-10-04
Rostovka,russia,5468,omsk,2010-10-04
Russkaja Poljana [Russkaya Polyana],russia,5922,omsk,2010-10-04
Sargatskoje [Sargatskoye],russia,8157,omsk,2010-10-04
Sedel'nikovo [Sedelnikovo],russia,5316,omsk,2010-10-04
Šerbakul' [Sherbakul],russia,6976,omsk,2010-10-04
Sosnovskoje [Sosnovskoye],russia,3443,omsk,2010-10-04
Tara,russia,27318,omsk,2010-10-04
Tavričeskoje [Tavricheskoye],russia,13141,omsk,2010-10-04
Tevriz,russia,6986,omsk,2010-10-04
Tjukalinsk [Tyukalinsk],russia,11275,omsk,2010-10-04
Troickoje [Troitskoye],russia,3793,omsk,2010-10-04
Ust'-Išim [Ust-Ishim],russia,4802,omsk,2010-10-04
Znamenskoje [Znamenskoye],russia,5294,omsk,2010-10-04
Bolchov [Bolkhov],russia,11421,oryol,2010-10-04
Chomutovo [Khomutovo],russia,4231,oryol,2010-10-04
Chotynec [Khotynets],russia,3866,oryol,2010-10-04
Dmitrovsk,russia,5648,oryol,2010-10-04
Dolgoje [Dolgoye],russia,4443,oryol,2010-10-04
Glazunovka,russia,5939,oryol,2010-10-04
Kolpna,russia,6614,oryol,2010-10-04
Kromy,russia,6733,oryol,2010-10-04
Livny,russia,50343,oryol,2010-10-04
Maloarchangel'sk [Maloarkhangelsk],russia,3620,oryol,2010-10-04
Mcensk [Mtsensk],russia,43222,oryol,2010-10-04
Naryškino [Naryshkino],russia,9584,oryol,2010-10-04
Novosil',russia,3658,oryol,2010-10-04
Obrazcovo [Obraztsovo],russia,901,oryol,2010-10-04
Orël [Oryol],russia,317747,oryol,2010-10-04
Pokrovskoje [Pokrovskoye],russia,4432,oryol,2010-10-04
Šablykino [Shablykino],russia,3414,oryol,2010-10-04
Verchovje [Verkhovye],russia,7173,oryol,2010-10-04
Zalegošč' [Zalegoshch],russia,5338,oryol,2010-10-04
Žilina [Zhilina],russia,2767,oryol,2010-10-04
Zmijëvka [Zmiyovka],russia,5976,oryol,2010-10-04
Znamenka,russia,12002,oryol,2010-10-04
Abdulino,russia,20173,orenburg,2010-10-04
Adamovka,russia,7733,orenburg,2010-10-04
Akbulak,russia,13918,orenburg,2010-10-04
Aleksandrovka [Alexandrovka],russia,3988,orenburg,2010-10-04
Asekejevo [Asekeyevo],russia,5201,orenburg,2010-10-04
Beljaevka [Belyaevka],russia,4989,orenburg,2010-10-04
Buguruslan,russia,49741,orenburg,2010-10-04
Buzuluk,russia,82904,orenburg,2010-10-04
Čeben'ki [Chebenki],russia,3896,orenburg,2010-10-04
Dombarovskij [Dombarovsky],russia,8614,orenburg,2010-10-04
Ènergetik [Energetik],russia,7907,orenburg,2010-10-04
Gaj [Gay],russia,38301,orenburg,2010-10-04
Gračëvka [Grachyovka],russia,6122,orenburg,2010-10-04
Ilek,russia,9760,orenburg,2010-10-04
Imeni 9 Janvarja [Imeni 9 Yanvarya],russia,3382,orenburg,2010-10-04
Ivanovka,russia,2216,orenburg,2010-10-04
Jasnyj [Yasny],russia,17363,orenburg,2010-10-04
Južnyj Ural [Yuzhny Ural],russia,2032,orenburg,2010-10-04
Koltubanovskij [Koltubanovsky],russia,3450,orenburg,2010-10-04
Krasnocholm [Krasnokholm],russia,5806,orenburg,2010-10-04
Krasnogvardejec [Krasnogvardeyets],russia,3608,orenburg,2010-10-04
Krasnyj Kommunar [Krasny Kommunar],russia,4134,orenburg,2010-10-04
Kurmanajevka [Kurmanayevka],russia,4313,orenburg,2010-10-04
Kuvandyk,russia,26169,orenburg,2010-10-04
Kvarkeno,russia,3923,orenburg,2010-10-04
Lenina,russia,1401,orenburg,2010-10-04
Mednogorsk,russia,27292,orenburg,2010-10-04
Michajlovka [Mikhaylovka],russia,2735,orenburg,2010-10-04
Nežinka [Nezhinka],russia,5906,orenburg,2010-10-04
Nižnjaja Pavlovka [Nizhnyaya Pavlovka],russia,3864,orenburg,2010-10-04
Novoorsk,russia,11295,orenburg,2010-10-04
Novosergijevka [Novosergiyevka],russia,13737,orenburg,2010-10-04
Novotroick [Novotroitsk],russia,98173,orenburg,2010-10-04
Oktjabr'skoje [Oktyabrskoye],russia,7701,orenburg,2010-10-04
Orenburg,russia,548331,orenburg,2010-10-04
Orsk,russia,239800,orenburg,2010-10-04
Perevolockij [Perevolotsky],russia,9598,orenburg,2010-10-04
Pervomajskij [Pervomaysky],russia,7569,orenburg,2010-10-04
Pervomajskij [Pervomaysky],russia,6346,orenburg,2010-10-04
Plešanovo [Pleshanovo],russia,3486,orenburg,2010-10-04
Podgorodnjaja Pokrovka [Podgorodnyaya Pokrovka],russia,4394,orenburg,2010-10-04
Ponomarëvka [Ponomaryovka],russia,5200,orenburg,2010-10-04
Prigorodnyj [Prigorodny],russia,4223,orenburg,2010-10-04
Sakmara,russia,5030,orenburg,2010-10-04
Saraktaš [Saraktash],russia,17235,orenburg,2010-10-04
Šarlyk [Sharlyk],russia,7575,orenburg,2010-10-04
Severnoje [Severnoye],russia,4424,orenburg,2010-10-04
Sol'-Ileck [Sol-Iletsk],russia,28377,orenburg,2010-10-04
Soročinsk [Sorochinsk],russia,29249,orenburg,2010-10-04
Svetlyj [Svetly],russia,7992,orenburg,2010-10-04
Tašla [Tashla],russia,7061,orenburg,2010-10-04
Tatarskaja Kargala [Tatarskaya Kargala],russia,3800,orenburg,2010-10-04
Tjul'gan [Tyulgan],russia,8959,orenburg,2010-10-04
Tockoje [Totskoye],russia,6898,orenburg,2010-10-04
Tockoje Vtoroje [Totskoye Vtoroye],russia,13197,orenburg,2010-10-04
Vesennij [Vesenny],russia,1797,orenburg,2010-10-04
Bašmakovo [Bashmakovo],russia,10416,penza,2010-10-04
Bekovo,russia,6941,penza,2010-10-04
Belinskij [Belinsky],russia,8565,penza,2010-10-04
Bessonovka,russia,11408,penza,2010-10-04
Bogoslovka,russia,5286,penza,2010-10-04
Čaadajevka [Chaadayevka],russia,7599,penza,2010-10-04
Čemodanovka [Chemodanovka],russia,6133,penza,2010-10-04
Gorodišče [Gorodishche],russia,8096,penza,2010-10-04
Grabovo,russia,8048,penza,2010-10-04
Inderka,russia,4003,penza,2010-10-04
Issa,russia,5418,penza,2010-10-04
Jevlaševo [Yevlashevo],russia,5013,penza,2010-10-04
Kamenka,russia,39577,penza,2010-10-04
Kiževatovo [Kizhevatovo],russia,3191,penza,2010-10-04
Kolyšlej [Kolyshley],russia,8312,penza,2010-10-04
Kuzneck [Kuznetsk],russia,88839,penza,2010-10-04
Lopatino,russia,4392,penza,2010-10-04
Lunino,russia,7905,penza,2010-10-04
Malaja Serdoba [Malaya Serdoba],russia,4368,penza,2010-10-04
Mokšan [Mokshan],russia,11592,penza,2010-10-04
Narovčat [Narovchat],russia,4199,penza,2010-10-04
Neverkino,russia,4376,penza,2010-10-04
Nikol'sk [Nikolsk],russia,22471,penza,2010-10-04
Nižnij Lomov [Nizhny Lomov],russia,22678,penza,2010-10-04
Pačelma [Pachelma],russia,8053,penza,2010-10-04
Penza,russia,517311,penza,2010-10-04
Posëlki [Posyolki],russia,3079,penza,2010-10-04
Prigorodnoje [Prigorodnoye],russia,5279,penza,2010-10-04
Russkij Kameškir [Russky Kameshkir],russia,5369,penza,2010-10-04
Šemyšejka [Shemysheyka],russia,6512,penza,2010-10-04
Serdobsk,russia,35393,penza,2010-10-04
Sosnovoborsk,russia,6546,penza,2010-10-04
Spassk,russia,7442,penza,2010-10-04
Srednjaja Jeljuzan' [Srednyaya Yelyuzan],russia,8779,penza,2010-10-04
Sura,russia,2125,penza,2010-10-04
Sursk,russia,7034,penza,2010-10-04
Tamala,russia,7476,penza,2010-10-04
Vadinsk,russia,4891,penza,2010-10-04
Verchnij Lomov [Verkhny Lomov],russia,4054,penza,2010-10-04
Verchozim [Verkhozim],russia,1785,penza,2010-10-04
Zarečnyj [Zarechny],russia,63601,penza,2010-10-04
Zasečnoje [Zasechnoye],russia,4999,penza,2010-10-04
Zemetčino [Zemetchino],russia,10772,penza,2010-10-04
Zolotarëvka,russia,2630,penza,2010-10-04
Aleksandrovsk [Alexandrovsk],russia,14495,perm,2010-10-04
Barda,russia,8826,perm,2010-10-04
Berezniki,russia,156466,perm,2010-10-04
Berëzovka [Beryozovka],russia,6904,perm,2010-10-04
Beršet' [Bershet],russia,3308,perm,2010-10-04
Biser,russia,800,perm,2010-10-04
Bol'šaja Sosnova [Bolshaya Sosnova],russia,4432,perm,2010-10-04
Čajkovskij [Chaykovsky],russia,82895,perm,2010-10-04
Častyje [Chastye],russia,4859,perm,2010-10-04
Čerdyn' [Cherdyn],russia,4920,perm,2010-10-04
Čërmoz [Chyormoz],russia,3861,perm,2010-10-04
Černuška [Chernushka],russia,33272,perm,2010-10-04
Čusovoj [Chusovoy],russia,46735,perm,2010-10-04
Dobrjanka [Dobryanka],russia,33686,perm,2010-10-04
Ferma,russia,3786,perm,2010-10-04
Foki,russia,3593,perm,2010-10-04
Froly,russia,1973,perm,2010-10-04
Gajny [Gayny],russia,4050,perm,2010-10-04
Gamovo,russia,5464,perm,2010-10-04
Gornozavodsk,russia,12057,perm,2010-10-04
Gremjačinsk [Gremyachinsk],russia,10752,perm,2010-10-04
Gubacha [Gubakha],russia,28111,perm,2010-10-04
Il'inskij [Ilyinsky],russia,6288,perm,2010-10-04
Jajva [Yayva],russia,10325,perm,2010-10-04
Jelovo [Yelovo],russia,5334,perm,2010-10-04
Jug [Yug],russia,2687,perm,2010-10-04
Jugo-Kamskij [Yugo-Kamsky],russia,8019,perm,2010-10-04
Jurla [Yurla],russia,4094,perm,2010-10-04
Jus'va [Yusva],russia,4679,perm,2010-10-04
Kalino,russia,2136,perm,2010-10-04
Karagaj [Karagay],russia,6682,perm,2010-10-04
Kizel,russia,19587,perm,2010-10-04
Kočëvo [Kochyovo],russia,3504,perm,2010-10-04
Komsomol'skij [Komsomolsky],russia,3096,perm,2010-10-04
Kondratovo,russia,10023,perm,2010-10-04
Krasnokamsk,russia,51916,perm,2010-10-04
Krasnovišersk [Krasnovishersk],russia,16099,perm,2010-10-04
Kudymkar,russia,28967,perm,2010-10-04
Kujeda [Kuyeda],russia,9551,perm,2010-10-04
Kukuštan [Kukushtan],russia,5650,perm,2010-10-04
Kultajevo [Kultayevo],russia,5067,perm,2010-10-04
Kungur,russia,66074,perm,2010-10-04
Kusje-Aleksandrovskij [Kusye-Alexandrovsky],russia,1788,perm,2010-10-04
Ljamino [Lyamino],russia,4598,perm,2010-10-04
Lobanovo,russia,4280,perm,2010-10-04
Lys'va [Lysva],russia,65918,perm,2010-10-04
Majskij [Maysky],russia,5175,perm,2010-10-04
Markovskij [Markovsky],russia,3352,perm,2010-10-04
Medvedka,russia,370,perm,2010-10-04
Mendelejevo [Mendeleyevo],russia,3169,perm,2010-10-04
Novoil'inskij [Novoilyinsky],russia,3638,perm,2010-10-04
Novovil'venskij [Novovilvensky],russia,177,perm,2010-10-04
Nyrob,russia,5523,perm,2010-10-04
Nytva,russia,19041,perm,2010-10-04
Očër [Ochyor],russia,14238,perm,2010-10-04
Ochansk [Okhansk],russia,7250,perm,2010-10-04
Oktjabr'skij [Oktyabrsky],russia,9845,perm,2010-10-04
Orda,russia,5375,perm,2010-10-04
Osa,russia,21188,perm,2010-10-04
Overjata [Overyata],russia,4634,perm,2010-10-04
Pašija [Pashiya],russia,3898,perm,2010-10-04
Pavlovskij [Pavlovsky],russia,3191,perm,2010-10-04
Perm',russia,991162,perm,2010-10-04
Plechanovo [Plekhanovo],russia,2222,perm,2010-10-04
Polazna,russia,12753,perm,2010-10-04
Promysla,russia,558,perm,2010-10-04
Sarany,russia,1097,perm,2010-10-04
Sars,russia,5043,perm,2010-10-04
Širokovskij [Shirokovsky],russia,3322,perm,2010-10-04
Siva,russia,4659,perm,2010-10-04
Skal'nyj [Skalny],russia,1853,perm,2010-10-04
Solikamsk,russia,97384,perm,2010-10-04
Staryj Biser [Stary Biser],russia,523,perm,2010-10-04
Suksun,russia,8022,perm,2010-10-04
Sylva,russia,8324,perm,2010-10-04
Tëplaja Gora [Teplaya Gora],russia,3306,perm,2010-10-04
Ugleural'skij [Ugleuralsky],russia,5352,perm,2010-10-04
Uinskoje [Uinskoye],russia,4304,perm,2010-10-04
Ural'skij [Uralsky],russia,8014,perm,2010-10-04
Usolje [Usolye],russia,5694,perm,2010-10-04
Ust'-Kačka [Ust-Kachka],russia,4098,perm,2010-10-04
Ust'-Kišert' [Ust-Kishert],russia,4202,perm,2010-10-04
Us'va [Usva],russia,535,perm,2010-10-04
Vereščagino [Vereshchagino],russia,22156,perm,2010-10-04
Vsevolodo-Vil'va [Vsevolodo-Vilva],russia,2827,perm,2010-10-04
Zjukajka [Zyukayka],russia,3984,perm,2010-10-04
Zvëzdnyj [Zvyozdny],russia,9151,perm,2010-10-04
Anučino [Anuchino],russia,4462,primorskiy,2010-10-04
Arsenjev [Arsenyev],russia,56750,primorskiy,2010-10-04
Artëm [Artyom],russia,102603,primorskiy,2010-10-04
Bol'šoj Kamen' [Bolshoy Kamen],russia,39257,primorskiy,2010-10-04
Černigovka [Chernigovka],russia,13046,primorskiy,2010-10-04
Chasan [Khasan],russia,742,primorskiy,2010-10-04
Chorol' [Khorol],russia,10860,primorskiy,2010-10-04
Chrustal'nyj [Khrustalny],russia,3138,primorskiy,2010-10-04
Čugujevka [Chuguyevka],russia,12171,primorskiy,2010-10-04
Dal'negorsk [Dalnegorsk],russia,37519,primorskiy,2010-10-04
Dal'nerečensk [Dalnerechensk],russia,27604,primorskiy,2010-10-04
Dunaj [Dunay],russia,7581,primorskiy,2010-10-04
Fokino,russia,23696,primorskiy,2010-10-04
Galënki [Galyonki],russia,4279,primorskiy,2010-10-04
Gornyje Ključi [Gornye Klyuchi],russia,4586,primorskiy,2010-10-04
Jakovlevka [Yakovlevka],russia,4480,primorskiy,2010-10-04
Jaroslavskij [Yaroslavsky],russia,9104,primorskiy,2010-10-04
Jekaterinovka [Yekaterinovka],russia,3582,primorskiy,2010-10-04
Kamen'-Rybolov [Kamen-Rybolov],russia,10909,primorskiy,2010-10-04
Kavalerovo,russia,15381,primorskiy,2010-10-04
Kirovskij [Kirovsky],russia,9057,primorskiy,2010-10-04
Kneviči [Knevichi],russia,4845,primorskiy,2010-10-04
Kraskino,russia,3256,primorskiy,2010-10-04
Lesozavodsk,russia,37034,primorskiy,2010-10-04
Lipovcy [Lipovtsy],russia,6402,primorskiy,2010-10-04
Lučegorsk [Luchegorsk],russia,21004,primorskiy,2010-10-04
Michajlovka [Mikhaylovka],russia,9153,primorskiy,2010-10-04
Monastyrišče [Monastyrishche],russia,5299,primorskiy,2010-10-04
Nachodka [Nakhodka],russia,159719,primorskiy,2010-10-04
Nikolajevka [Nikolayevka],russia,3417,primorskiy,2010-10-04
Novonikol'sk [Novonikolsk],russia,4449,primorskiy,2010-10-04
Novopokrovka,russia,3646,primorskiy,2010-10-04
Novošachtinskij [Novoshakhtinsky],russia,7841,primorskiy,2010-10-04
Novosysojevka [Novosysoyevka],russia,4894,primorskiy,2010-10-04
Novyj [Novy],russia,5932,primorskiy,2010-10-04
Ol'ga [Olga],russia,4026,primorskiy,2010-10-04
Partizansk,russia,38659,primorskiy,2010-10-04
Plastun,russia,5350,primorskiy,2010-10-04
Pograničnyj [Pogranichny],russia,10280,primorskiy,2010-10-04
Pokrovka,russia,10360,primorskiy,2010-10-04
Posjet [Posyet],russia,1671,primorskiy,2010-10-04
Preobraženije [Preobrazheniye],russia,7184,primorskiy,2010-10-04
Primorskij [Primorsky],russia,2241,primorskiy,2010-10-04
Putjatin [Putyatin],russia,887,primorskiy,2010-10-04
Razdol'noje [Razdolnoye],russia,8194,primorskiy,2010-10-04
Roščino [Roshchino],russia,3919,primorskiy,2010-10-04
Russkij [Russky],russia,4703,primorskiy,2010-10-04
Sergejevka [Sergeyevka],russia,3323,primorskiy,2010-10-04
Sergejevka [Sergeyevka],russia,5782,primorskiy,2010-10-04
Sibircevo [Sibirtsevo],russia,8735,primorskiy,2010-10-04
Škotovo [Shkotovo],russia,5038,primorskiy,2010-10-04
Slavjanka [Slavyanka],russia,14036,primorskiy,2010-10-04
Smoljaninovo [Smolyaninovo],russia,6715,primorskiy,2010-10-04
Spassk-Dal'nij [Spassk-Dalny],russia,44173,primorskiy,2010-10-04
Spasskoje [Spasskoye],russia,5778,primorskiy,2010-10-04
Svetlaja [Svetlaya],russia,925,primorskiy,2010-10-04
Tavričanka [Tavrichanka],russia,7926,primorskiy,2010-10-04
Ternej [Terney],russia,3590,primorskiy,2010-10-04
Trudovoje [Trudovoye],russia,18522,primorskiy,2010-10-04
Uglekamensk,russia,3647,primorskiy,2010-10-04
Ussurijsk [Ussuriysk],russia,158004,primorskiy,2010-10-04
Vladimiro-Aleksandrovskoje [Vladimiro-Alexandrovskoye],russia,5708,primorskiy,2010-10-04
Vladivostok,russia,592034,primorskiy,2010-10-04
Vol'no-Nadeždinskoje [Volno-Nadezhdinskoye],russia,6694,primorskiy,2010-10-04
Vostok,russia,4103,primorskiy,2010-10-04
Vozdviženka [Vozdvizhenka],russia,6454,primorskiy,2010-10-04
Zarubino,russia,3101,primorskiy,2010-10-04
Bežanicy [Bezhanitsy],russia,4333,pskov,2010-10-04
Borisoviči [Borisovichi],russia,103,pskov,2010-10-04
Dedoviči [Dedovichi],russia,8798,pskov,2010-10-04
Dno,russia,9061,pskov,2010-10-04
Gdov,russia,4379,pskov,2010-10-04
Idrica [Idritsa],russia,4988,pskov,2010-10-04
Krasnogorodsk,russia,3870,pskov,2010-10-04
Krasnyj Luč [Krasny Luch],russia,1020,pskov,2010-10-04
Kun'ja [Kunya],russia,3127,pskov,2010-10-04
Loknja [Loknya],russia,3872,pskov,2010-10-04
Nevel',russia,16324,pskov,2010-10-04
Novoržev [Novorzhev],russia,3695,pskov,2010-10-04
Novosokol'niki [Novosokolniki],russia,8119,pskov,2010-10-04
Opočka [Opochka],russia,11603,pskov,2010-10-04
Ostrov,russia,21668,pskov,2010-10-04
Palkino,russia,2924,pskov,2010-10-04
Pečory [Pechory],russia,11195,pskov,2010-10-04
Pljussa [Plyussa],russia,3450,pskov,2010-10-04
Porchov [Porkhov],russia,10608,pskov,2010-10-04
Pskov,russia,203279,pskov,2010-10-04
Puškinskije Gory [Pushkinskiye Gory],russia,5222,pskov,2010-10-04
Pustoška [Pustoshka],russia,4619,pskov,2010-10-04
Pytalovo,russia,5826,pskov,2010-10-04
Rodina,russia,3382,pskov,2010-10-04
Sebež [Sebezh],russia,6375,pskov,2010-10-04
Sosnovyj Bor [Sosnovy Bor],russia,2877,pskov,2010-10-04
Strugi Krasnyje [Strugi Krasnye],russia,8447,pskov,2010-10-04
Usvjaty [Usvyaty],russia,2961,pskov,2010-10-04
Velikije Luki [Velikiye Luki],russia,98778,pskov,2010-10-04
Zapljusje [Zaplyusye],russia,1096,pskov,2010-10-04
Aleksandro-Nevskij [Alexandro-Nevsky],russia,4013,ryazan,2010-10-04
Central'nyj [Tsentralny],russia,2159,ryazan,2010-10-04
Čučkovo [Chuchkovo],russia,3122,ryazan,2010-10-04
Djad'kovo [Dyadkovo],russia,1908,ryazan,2010-10-04
Gus'-Železnyj [Gus-Zhelezny],russia,2115,ryazan,2010-10-04
Jelat'ma [Yelatma],russia,3511,ryazan,2010-10-04
Jermiš' [Yermish],russia,4345,ryazan,2010-10-04
Kadom,russia,5478,ryazan,2010-10-04
Kasimov,russia,33491,ryazan,2010-10-04
Korablino,russia,12658,ryazan,2010-10-04
Lesnoj [Lesnoy],russia,7632,ryazan,2010-10-04
Michajlov [Mikhaylov],russia,11784,ryazan,2010-10-04
Miloslavskoje [Miloslavskoye],russia,4478,ryazan,2010-10-04
Murmino,russia,3506,ryazan,2010-10-04
Novomičurinsk [Novomichurinsk],russia,19309,ryazan,2010-10-04
Oktjabr'skij [Oktyabrsky],russia,6067,ryazan,2010-10-04
Pavelec [Pavelets],russia,1963,ryazan,2010-10-04
Pitelino,russia,2257,ryazan,2010-10-04
Pobedinka,russia,1456,ryazan,2010-10-04
Poljany [Polyany],russia,6623,ryazan,2010-10-04
Pronsk,russia,3943,ryazan,2010-10-04
Putjatino [Putyatino],russia,3047,ryazan,2010-10-04
Rjazan' [Ryazan],russia,524927,ryazan,2010-10-04
Rjažsk [Ryazhsk],russia,21674,ryazan,2010-10-04
Rybnoje [Rybnoye],russia,18380,ryazan,2010-10-04
Šack [Shatsk],russia,6561,ryazan,2010-10-04
Sapožok [Sapozhok],russia,3878,ryazan,2010-10-04
Sarai,russia,5802,ryazan,2010-10-04
Sasovo,russia,28118,ryazan,2010-10-04
Šilovo [Shilovo],russia,15669,ryazan,2010-10-04
Skopin,russia,30376,ryazan,2010-10-04
Spas-Klepiki,russia,5916,ryazan,2010-10-04
Spassk-Rjazanskij [Spassk-Ryazansky],russia,7745,ryazan,2010-10-04
Starožilovo [Starozhilovo],russia,5088,ryazan,2010-10-04
Syntul,russia,1688,ryazan,2010-10-04
Tuma,russia,6163,ryazan,2010-10-04
Ucholovo [Ukholovo],russia,4965,ryazan,2010-10-04
Aksaj [Aksay],russia,41969,rostov,2010-10-04
Aleksandrovka [Alexandrovka],russia,4744,rostov,2010-10-04
Aparinskij [Aparinsky],russia,2865,rostov,2010-10-04
Azov,russia,82937,rostov,2010-10-04
Bagajevskaja [Bagayevskaya],russia,15459,rostov,2010-10-04
Batajsk [Bataysk],russia,111843,rostov,2010-10-04
Belaja Kalitva [Belaya Kalitva],russia,43651,rostov,2010-10-04
Bokovskaja [Bokovskaya],russia,4832,rostov,2010-10-04
Bol'šaja Martynovka [Bolshaya Martynovka],russia,6158,rostov,2010-10-04
